id,marque,modele,titre,prix,cote_argus,km,annee,ville,distance,url,img_url,options,carburant,boite,couleur,chevaux,status,source,temps,lien_annonce,description,date_scrape
lbc-3112257512,Bmw,X1,Bmw x1 xdrive,9700,10670,198000km,2015,Saverdun,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/2f/e9/11/2fe911146bb024889c031736cad5da64d99ed6a6.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,8,Clean,LeBonCoin,20h,https://www.leboncoin.fr/ad/voitures/3112257512,"🚨 BMW X1 xDrive BOÎTE AUTOMATIQUE – Gros entretien fait – Aucun frais 🚨  Je vends mon BMW X1 xDrive boîte automatique, véhicule fiable que j’utilise actuellement. Toujours entretenu, je le vends suite à un changement de projet.  📅 Mise en circulation : 05/03/2015 📍 Kilométrage : 198 000 km 🧾 Contrôle technique : OK  🔧 Entretien important déjà réalisé (factures à l’appui) : • Chaîne de distribution changée à 168 906 km • Vidange moteur récente (196 201 km) • Vidange des ponts + boîte de transfert (196 500 km) • Disques et plaquettes avant neufs • 4 pneus presque neufs  👉 Boîte automatique souple, xDrive fonctionne parfaitement 👉 Véhicule sain, rien à prévoir, prêt à prendre la route  💶 Prix : 9 700 € 🔹 Négociable raisonnablement devant le véhicule  📩 Contact par message ou par téléphone 📞 D",2025-12-14
lbc-3112257422,Bmw,X5,BMW X5 - xDrive 25d - BVA sport 5 Pl - xLine,42900,47190,73500km,2020,La Turbie,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/83/21/e0/8321e094e7fedb94bdc96e1e8f8f2caa4d20de00.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,13,Clean,LeBonCoin,14h,https://www.leboncoin.fr/ad/voitures/3112257422,"BMW X5 (G05) xDrive 25d X-Line – 231 ch.   Informations générales:   Motorisation : Diesel 2.0 – 231 ch (170 kW) – 13 CV  Transmission : Automatique 8 rapports (BVA8) – xDrive (4 roues motrices adaptatives)  Couleur : Blanc Alpinweiss uni  Intérieur : Cuir noir  Places : 5  Carnet d’entretien : 100 % BMW, factures à l’appui.   Contrôle technique : A jour a la date de la vente.   État général : Très bon état, véhicule soigné, non fumeur, pneus neufs.  Photos complémentaires sur demande.   ---  Équipements & Options  🎵 Audio / Multimédia  Apple CarPlay & Android Auto sans fil  Bluetooth USB / Prise audio Système multimédia BMW Commandes audio au volant Écran couleur multifonction GPS cartographique  ---  🧭 Aide à la conduite  Affichage tête haute (HUD) Détecteur de pluie Régulateur / limiteu",2025-12-14
lbc-2949014364,Mercedes,Autres,Mercedes GLC Coupé 300de EQ Power 4MATIC 9G-TRONIC 194cv +122cv AMG-Line - 1ere main,41990,46189,87000km,2021,Avermes,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/83/2d/50/832d50af64721f7bb029e91c9e934484ab7263aa.jpg?rule=ad-large,Voir description,Hybride,Automatique,N/C,11,Clean,LeBonCoin,10h,https://www.leboncoin.fr/ad/voitures/2949014364,"Mercedes GLC Coupé 300de EQ Power 4MATIC 9G-TRONIC 194cv +122cv AMG-Line - 1ere main, suv, blanc, 11 cv, 5 portes, première mise en circulation le 12/10/2021, garantie : 6 mois.  5 places, carnet d'entretien  OPTIONS ET ÉQUIPEMENTS : Audio - Télécommunications :   - Apple Car Play / Android Auto   - Auto-radio commandé au volant   - Bluetooth   - Commandes vocales   - Prise audio auxilliaire : usb  Conduite :   - Allumage automatique des feux   - Démarrage sans clé   - Détecteur de pluie   - Limiteur de vitesse   - Palettes au volant   - Régulateur de vitesse   - Start and stop   - Suspension sport  Extérieur :   - Caméras 360°   - Feux diurnes   - Feux led   - Materiaux des jantes : aluminium   - Ouverture du coffre électrique   - Radars avant   - Radars de recul   - Rétroviseurs rabattab",2025-12-14
lbc-2916179592,Mercedes,Classe A,Mercedes Classe A 200 d 8G-DCT AMG Line ORIGINE FRANCE,27990,30789,55099km,2021,Glos,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/a0/16/be/a016be03fdfcce86126544fb8a2935c2feb03ea0.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,8,Clean,LeBonCoin,13h,https://www.leboncoin.fr/ad/voitures/2916179592,"Mercedes Classe A 200 d 8G-DCT AMG Line ORIGINE FRANCE berline, noir, 8 cv, 5 portes, couleur intérieure : noir, première mise en circulation le 30/04/2021, première main, garantie 12 mois.  5 places  OPTIONS ET ÉQUIPEMENTS : Audio - Télécommunications :   -  Equipement pour radio digitale   -  MBUX systeme multimedia   -  Navigation par disque dur   -  Preequipement pour Live Traffic Information   -  Radio digitale   -  Services a distance   -  Systeme multimedia MBUX avec 2 ecrans de 18 cm (7'')   - Bluetooth   - GPS   - commandes vocales   - radio numérique   - système de navigation  Conduite :   -  Aide au demarrage en cote   -  Assistant limitation de vitesse   -  DYNAMIC SELECT   -  Essuie-glaces avec detecteur de pluie   - allumage automatique des feux   - détecteur de pluie   - lim",2025-12-14
lbc-3112263324,Mercedes,Autres,Mercedes Cla 200 shooting brake 7g-dct fascination Amg,18990,20889,118400km,2018,L'Herbergement,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/gh/5a/3b/gh5a3bef7992d8225a94dae0620a0b9a8f3688eb.jpg?rule=ad-large,Voir description,Essence,Automatique,N/C,8,Clean,LeBonCoin,20h,https://www.leboncoin.fr/ad/voitures/3112263324,"Mercedes CLA 200 Shooting Brake de mars 2018 finition Fascination AMG Line  - Marque : Mercedes-Benz - Modèle : CLA Shooting Brake - Année : 03/2018 - Kilométrage : 118 400 km - Motorisation : 1,6 Essence 156 ch - Boîte de vitesses : Automatique 7G-DCT - Finition : Fascination Amg Line - Couleur : Noir - Nombre de portes : 5 - Nombre de sièges : 5 - Crit'Air : 1 - Contrôle technique : Valable jusqu'en 08/2027  Attelage démontable sans outil Toit ouvrant électrique  GPS - multimédia  Sièges avant sport électrique Clim auto bizone Régulateur limiteur vitesse Caméra recule Park assist Start and stop  Entretien complet Mercedes ( vidange de boîte faite le 24/11/2023 à 89272 kms)  Révision Mercedes le 12/12/2025  Ct août 2025 vierge Double des clés  Dors en garage ( véhicule plaisir/weekend) Di",2025-12-14
lbc-3102956761,Mercedes,Autres,"Mercedes GLA 250 4 matic finition AMG toit ouvrant électrique, sièges cuir alcantara,",24500,26950,68900km,2019,Auxerre,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/50/e8/5a/50e85ad39a9c38e34104a6b650f06e7d2b7c292d.jpg?rule=ad-large,Voir description,Essence,Automatique,N/C,12,Clean,LeBonCoin,17h,https://www.leboncoin.fr/ad/voitures/3102956761,"Gla 250 4 matic de décembre 2019 en très bon état. Finition AMG, toit ouvrant, dernière révision de septembre 2025, véhicule français entretenu exclusivement chez Mercedes, traçabilité des entretiens, très bon véhicule, cause de la vente :achat d’un véhicule électrique car nous ne faisons que de petits parcours",2025-12-14
lbc-3112261472,Mercedes,Classe E,MERCEDES CLASSE E300 PHASE 2 HYBRID 7G-TRONIC + 204cv PACK AMG,17500,19250,125000km,2013,Cébazat,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/6c/d4/c0/6cd4c011d4c7f2f8130bfb4b2e56ab63327bb23c.jpg?rule=ad-large,Voir description,Hybride,Automatique,N/C,11,Clean,LeBonCoin,9h,https://www.leboncoin.fr/ad/voitures/3112261472,"Je vends ma Mercedes Classe E300 Phase 2 Hybride 7G-Tronic+ de 2013, une berline élégante et performante. - Marque : Mercedes-Benz - Modèle : Classe E - Année : 2013 - Kilométrage : 125 000 km - Motorisation : Hybride 204 ch. - Boîte de vitesses : Automatique 7G-Tronic+ - Carburant : Hybride - Couleur : Blanc - Nombre de portes : 4 - Nombre de sièges : 5 - Puissance fiscale : 11 CV N'hésitez pas à me contacter pour plus d'informations Pour tout ce qui est démarche commerciale Tout ce qui est informations pour le plaisir je ne suis pas dispo Ne vous contactez pas mais pour tout le reste ils veulent vraiment acheter je suis là",2025-12-14
lbc-3110079934,Mercedes,V,Mercedes class V 300 XL,63000,69300,105500km,2023,Noisy-sur-Oise,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/07/7e/be/077ebe20f677de84642ee2a0ddd6e8bcbaf992d8.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,14,Clean,LeBonCoin,13h,https://www.leboncoin.fr/ad/voitures/3110079934,"À vendre Mercedes Classe V 300 XL Avantgarde, un véhicule spacieux et confortable. - Marque : Mercedes-Benz - Modèle : Classe V - Version : Classe V 300 d Extra-Long Avantgarde 9G-Tronic - Année : 2023 - Kilométrage : 105 500 km - Carburant : Diesel - Boîte de vitesses : Automatique - Puissance fiscale : 14 CV - Puissance réelle : 239 ch - Nombre de sièges : 6 - Nombre de portes : 5 - Couleur : Noir - Options principales :, Sièges en cuir, GPS, Caméra de recul  Prix : 63000€ TTC  N'hésitez pas à me contacter pour plus d'informations.",2025-12-14
lbc-3112261172,Mercedes,Classe E,Mercedes E350 V6 3.0,10400,11440,218500km,2010,Reims,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/d2/ef/27/d2ef27f786a72dbc04abd92e06e788ef572b7238.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,14,Clean,LeBonCoin,7h,https://www.leboncoin.fr/ad/voitures/3112261172,"Je vends ma Mercedes E350 V6 3.0 de 2010 avec 218 500 km au compteur. - Marque : Mercedes-Benz - Modèle : Classe E - Année : 2010 - Kilométrage : 218 500 km - Motorisation : V6 3.0 Diesel 231 ch - Boîte de vitesses : Automatique - Nombre de portes : 2 - Nombre de sièges : 4 - Puissance fiscale : 14 CV  Elle dispose du régulateur de vitesse/limiteur, radar stationnement Av/Ar, Bluetooth, sièges cuir, sièges chauffant, sièges électrique, feux auto, essuie glace auto, palettes au volant etc.. Controle technique OK moins de 6 mois",2025-12-14
lbc-3112260180,Mercedes,Classe A,Mercedes classe A 200 Berline,21900,24090,66700km,2019,Guérande,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/c5/9b/db/c59bdbd1a9f110687419f556f0fbb1d7227a5703.jpg?rule=ad-large,Voir description,Essence,Automatique,N/C,8,Clean,LeBonCoin,22h,https://www.leboncoin.fr/ad/voitures/3112260180,"Mercedes Classe A200 Berline Progressive Line 7G-DCT 163 ch berline, blanc, 8 cv, 4 portes,  intérieur cuir blanc et carbone première mise en circulation le 09/2019. Parfait état. 5 places  OPTIONS ET ÉQUIPEMENTS : Audio - Télécommunications :   -  Bluetooth   -  Système Multimedia MBUX (digit(al)(ale)(aux)(ales) Système Multimédia)   -  pré-équipement digit(al)(ale)(aux)(ales) Radio   - Bluetooth   - GPS  Conduite :   -  Capteur de pluie/Capteur de luminosité   -  Système Moteur Start / Stop   - démarrage sans clé   - détecteur de pluie   - limiteur de vitesse   - régulateur de vitesse  Extérieur :   -  Carrosserie: 4 portes   -  Radars de stationnement arrière   -  Radars de stationnement avant   -  Rétroviseur ext rabattable électriquement   -  projecteur LED High Performance   -  éclai",2025-12-14
lbc-3112245754,Mercedes,Classe C,Mercedes c200,2800,3080,330000km,2007,Mâcon,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/fb/85/80/fb8580e175e5cf42801dcccf3bafe888f9d206b8.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,8,Clean,LeBonCoin,15h,https://www.leboncoin.fr/ad/voitures/3112245754,Mercedes c200  Aucun problème en parfait état juste signe de grêle sur la carosserie  Sinon voiture en très bon état  le moteur et comme neuf,2025-12-14
lbc-3112259802,Mercedes,Classe A,Mercedes Classe A 180 d Fascination,17000,18700,157000km,2017,Nieul-le-Dolent,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/be/0f/b2/be0fb2216bb665f9ea3203bcf9e449978da3137e.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,5,Clean,LeBonCoin,6h,https://www.leboncoin.fr/ad/voitures/3112259802,Vend Mercedes Classe A très bon état Pack AMG Line Contrôle technique sera fait pour la vente Révision ok  Pneu ok,2025-12-14
lbc-3112259794,Mercedes,Autres,Mercedes 250E 1978 8600,8600,9460,90000km,1978,Tours,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/25/9a/8e/259a8ec58ef9f088ddcb1cea96026c9c5a0ab117.jpg?rule=ad-large,Voir description,Essence,Automatique,N/C,14,Clean,LeBonCoin,12h,https://www.leboncoin.fr/ad/voitures/3112259794,Mercedes 250e 1978 parfaite état ct ok,2025-12-14
lbc-3112259645,Mercedes,Autres,Mercedes GLA 250 e AMG Line – LLD à reprendre – Disponible immédiatement,698,767,49153km,2024,Breteuil,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/0c/23/c6/0c23c61da1c2edc59678f08891d6decc4c539cb9.jpg?rule=ad-large,Voir description,Hybride,Automatique,N/C,9,Clean,LeBonCoin,16h,https://www.leboncoin.fr/ad/voitures/3112259645,"Je propose la reprise de mon contrat de location longue durée (LLD) pour un Mercedes-Benz GLA 250 e AMG Line, véhicule en très bon état.  Véhicule : Mercedes-Benz GLA 250 e AMG Line Motorisation hybride rechargeable Kilométrage actuel : 49 153 km Véhicule soigné, non-fumeur  Contrat LLD : Organisme : Mercedes-Benz Financial Services France Fin de contrat : juin 2028 (environ 2 ans et demi restants) Loyer mensuel : 698,11 € Kilométrage prévu au contrat : 90 000 km Kilométrage restant : environ 40 800 km Cession de contrat autorisée sous réserve d’acceptation par Mercedes  Avantages : Véhicule premium très bien équipé LLD sans apport à la reprise Kilométrage confortable restant Disponible immédiatement, sans délai de livraison  Conditions : Reprise du contrat à l’identique Participation fina",2025-12-14
lbc-3085634859,Mercedes,Classe A,🏁 Classe A 45 S-AMG-🏁 4MATIC+ · 421 ch · Affichage tête haute· Toit panoramique · Sièges Performance & options. État irréprochable,45000,49500,75000km,2020,Les Rousses,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/9b/2c/f4/9b2cf4530688997fab603fd754e7b9f470dd9c26.jpg?rule=ad-large,Voir description,Essence,Automatique,N/C,31,Clean,LeBonCoin,23h,https://www.leboncoin.fr/ad/voitures/3085634859,"Je vends ma Mercedes-AMG A45S Gris Mat, entretenue avec le plus grand soin. Véhicule dans un état exceptionnel, aucun accident, aucune rayure, aucun impact — irréprochable à tous points de vue. Je suis une personne maniaque, la voiture a toujours été lavée à la main, stationnée en garage et respectée à 100% (moteur toujours chaud avant d’être sollicité, entretien à jour chez Mercedes). ⚙️ Équipements & Options principales : Pack AMG Performance Sellerie cuir & alcantara avec surpiqûres rouges Sièges sport AMG Toit panoramique Système audio Burmester Échappement AMG Performance Écran digital double 10,25’’ Apple CarPlay / Android Auto Caméra 360°, régulateur adaptatif, aide au stationnement, etc. Jantes AMG 19’’ noires Mode Drift, Launch Control, suspension pilotée 🧾 Entretien : Carnet comp",2025-12-14
lbc-3112259161,Mercedes,Autres,Mercedes 220 D,800,880,90000km,1988,Tulle,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/08/1c/41/081c41aba2fda8d5fe0ca0d26b3c1bc7838e671d.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,0,Clean,LeBonCoin,11h,https://www.leboncoin.fr/ad/voitures/3112259161,Mercedes complète avec carte grise,2025-12-14
lbc-3112258529,Mercedes,Classe A,Mercedes classe a200 pack AMG Line,27000,29700,102500km,2018,Maraussan,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/46/1e/0f/461e0f617082fc7e10ca121429e2e6de3cc0cffb.jpg?rule=ad-large,Voir description,Essence,Automatique,N/C,8,Clean,LeBonCoin,21h,https://www.leboncoin.fr/ad/voitures/3112258529,"Je vends ma Mercedes Classe A 200 de 2018 en finition AMG Line version w177.  - Marque : Mercedes-Benz - Modèle : Classe A - Année : 2018 - Kilométrage : 102 500 km - Motorisation : 163 ch - Carburant : Essence - Boîte de vitesses : Automatique 7G-DCT - Finition : AMG Line - Couleur : Noir - Crit'Air : 1 - Nombre de portes : 5 - Nombre de sièges : 5  Véhicule toujours très bien entretenu, vente du à un achat d’un véhicule plus gros pour tracter un van.  N’hésitez pas pour des questions en MP.",2025-12-14
lbc-3112258486,Mercedes,Classe A,Voiture mercedes,150,165,299558km,2000,Bitche,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/a4/6b/f4/a46bf45338c79d504ffa5cb93c50a6d3d3876100.jpg?rule=ad-large,Voir description,Diesel,Manuelle,N/C,6,Clean,LeBonCoin,19h,https://www.leboncoin.fr/ad/voitures/3112258486,"Bonjour, je vends une Mercedes classe à des années 2000 pour toute pièce, sauf la boîte de vitesse qui est HS  Possibilité de la voir sur place",2025-12-14
lbc-3110456773,Mercedes,Autres,Mercedes-benz GLB 200d 150ch AMG Line 8G DCT,37990,41789,78898km,2022,Bègles,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/f8/f9/f1/f8f9f13182007da0f5f646a6a52b70d2141d6368.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,8,Clean,LeBonCoin,2h,https://www.leboncoin.fr/ad/voitures/3110456773,"Mercedes-benz GLB 200d 150ch AMG Line 8G DCT, (S.U.V.), Nachtschwarz - unilack, 8cv, 5 portes, mise en circulation le 25-11-2022, garantie 24 mois (Garantie MB Certified VP 24 mois).  7 places, longueur : 4,65 mètres, poids en charge 2195 Kg, boîte de vitesse : automatique  OPTIONS ET EQUIPEMENTS : Audio - Télécommunications - Appel d'Urgence Localisé - Borne Wi-Fi - Commandes vocales - Ecran tactile - Fonction MP3 - GPS Cartographique - Kit mains-libres Bluetooth - Prise USB - Radio - Radio numérique DAB - Services connectés - TMC  Conduite - Aide au démarrage en côte - Arrêt et redémarrage auto. du moteur - Capteur de luminosité - Capteur de pluie - Commande Mode ECO - Commande du comportement dynamique - Démarrage sans clé - Guidage pour manoeuvre de stationnement - Indicateur de limita",2025-12-14
lbc-3109316658,Mercedes,Classe A,MERCEDES CLASSE A 180 inspiration,12480,13728,131637km,2015,Les Achards,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/4f/a8/06/4fa80601026e681252b864f7099e78ea6ac0d9d4.jpg?rule=ad-large,Voir description,Essence,Manuelle,N/C,7,Clean,LeBonCoin,12h,https://www.leboncoin.fr/ad/voitures/3109316658,"MERCEDES CLASSE A 180 inspiration, berline, noir, 7 cv, 5 portes, première mise en circulation le 21/05/2015, garantie : 12 mois.  Prix TTC : 12 480 €  5 places  Emission de CO2 : 134 g CO2/km Kilométrage compteur  OPTIONS ET ÉQUIPEMENTS : Audio - Télécommunications :   - Appel d'assistance localisé   - Appel d'urgence localisé   - Kit mains-libres bluetooth   - Navigateur internet   - Prise auxiliaire de connexion audio   - Prise jack   - Prise usb   - Radio cd mp3  Conduite :   - Aide au démarrage en côte   - Arrêt et redémarrage auto. du moteur   - Capteur de luminosité   - Capteur de pluie   - Frein stationnement électrique automatiq   - Limiteur de vitesse   - Régulateur de vitesse   - Sièges sport  Extérieur :   - Boucliers av et ar couleur caisse   - Calandre chromée   - Caméra de r",2025-12-14
lbc-3109102068,Mercedes,Classe A,Mercedes CLASSE A 180 D Business Line - Garantie 12 mois,19990,21989,103000km,2019,Venansault,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/3b/c2/6c/3bc26cb34defa57d40ae239376c44b01155111e4.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,6,Clean,LeBonCoin,17h,https://www.leboncoin.fr/ad/voitures/3109102068,"VEHICULE TRES PROPRE INTERIEUR / EXTERIEUR BATTERIE NEUVE  Garantie 12 mois incluse  Photos supplémentaires sur demande.  Prix hors frais de mise à la route et carte grise.  Possibilité d'extension de garantie / Possibilité de financement sous 48h / Possibilité de reprise / Possibilité de livraison  Service carte grise sur place.  Véhicule visible uniquement sur rendez-vous dans votre agence ID Auto La Roche-sur-Yon (85).  ID Auto, l'Automobile et Vous, agence spécialisée en courtage automobile depuis plus de 10 ans.  ID Auto, l'automobile et Vous est une marque de AE Diffusion.",2025-12-14
